order_id,product_id,unit_price,quantity,Total_Price
10557,75,7.75,20,155
10558,47,9.5,25,237.5
10558,51,53,20,1060
10558,52,7,30,210
10558,53,32.7999992,18,590.3999856
10558,73,15,3,45
10559,41,9.64999962,12,115.79999543999999
10559,55,24,18,432
10560,30,25.8899994,20,517.799988
10560,62,49.2999992,15,739.499988
10561,44,19.4500008,10,194.500008
10561,51,53,50,2650
10562,33,2.5,20,50
10562,62,49.2999992,10,492.999992
10563,36,19,25,475
10563,52,7,70,490
10564,17,39,16,624
10564,31,12.5,6,75
10564,55,24,25,600
10565,24,4.5,25,112.5
10565,64,33.25,18,598.5
10566,11,21,35,735
10566,18,62.5,18,1125
10566,76,18,10,180
10567,31,12.5,60,750
10567,51,53,3,159
10567,59,55,40,2200
10568,10,31,5,155
10569,31,12.5,35,437.5
10569,76,18,30,540
10570,11,21,15,315
10570,56,38,60,2280
10571,14,23.25,11,255.75
10571,42,14,28,392
10572,16,17.4500008,12,209.40000960000003
10572,32,32,10,320
10572,40,18.3999996,50,919.99998
10572,75,7.75,15,116.25
10573,17,39,18,702
10573,34,14,40,560
10573,53,32.7999992,25,819.99998
10574,33,2.5,14,35
10574,40,18.3999996,2,36.7999992
10574,62,49.2999992,10,492.999992
10574,64,33.25,6,199.5
10575,59,55,12,660
10575,63,43.9000015,6,263.400009
10575,72,34.7999992,30,1043.999976
10575,76,18,10,180
10576,1,18,10,180
10576,31,12.5,20,250
10576,44,19.4500008,21,408.4500168
10577,39,18,10,180
10577,75,7.75,20,155
10577,77,13,18,234
10578,35,18,20,360
10578,57,19.5,6,117
10579,15,15.5,10,155
10579,75,7.75,21,162.75
10580,14,23.25,15,348.75
10580,41,9.64999962,9,86.84999658
10580,65,21.0499992,30,631.499976
10581,75,7.75,50,387.5
10582,57,19.5,4,78
10582,76,18,14,252
10583,29,123.790001,10,1237.90001
10583,60,34,24,816
10583,69,36,10,360
10584,31,12.5,50,625
10585,47,9.5,15,142.5
10586,52,7,4,28
10587,26,31.2299995,6,187.379997
10587,35,18,20,360
10587,77,13,20,260
10588,18,62.5,40,2500
10588,42,14,100,1400
10589,35,18,4,72
10590,1,18,20,360
10590,77,13,60,780
10591,3,10,14,140
10591,7,30,10,300
10591,54,7.44999981,50,372.49999049999997
10592,15,15.5,25,387.5
10592,26,31.2299995,5,156.1499975
10593,20,81,21,1701
10593,69,36,20,720
10593,76,18,4,72
10594,52,7,24,168
10594,58,13.25,30,397.5
10595,35,18,30,540
10595,61,28.5,120,3420
10595,69,36,65,2340
10596,56,38,5,190
10596,63,43.9000015,24,1053.600036
10596,75,7.75,30,232.5
10597,24,4.5,35,157.5
10597,57,19.5,20,390
10597,65,21.0499992,12,252.59999039999997
10598,27,43.9000015,50,2195.000075
10598,71,21.5,9,193.5
10599,62,49.2999992,10,492.999992
10600,54,7.44999981,4,29.79999924
10600,73,15,30,450
10601,13,6,60,360
10601,59,55,35,1925
10602,77,13,5,65
10603,22,21,48,1008
10603,49,20,25,500
10604,48,12.75,6,76.5
10604,76,18,10,180
10605,16,17.4500008,30,523.500024
10605,59,55,20,1100
10605,60,34,70,2380
10605,71,21.5,15,322.5
10606,4,22,20,440
10606,55,24,20,480
10606,62,49.2999992,10,492.999992
10607,7,30,45,1350
10607,17,39,100,3900
10607,33,2.5,14,35
10607,40,18.3999996,42,772.7999832
10607,72,34.7999992,12,417.5999904
10608,56,38,28,1064
10609,1,18,3,54
10609,10,31,10,310
10609,21,10,6,60
10610,36,19,21,399
10611,1,18,6,108
10611,2,19,10,190
10611,60,34,15,510
10612,10,31,70,2170
10612,36,19,55,1045
10612,49,20,18,360
10612,60,34,40,1360
10612,76,18,80,1440
10613,13,6,8,48
10613,75,7.75,40,310
10614,11,21,14,294
10614,21,10,8,80
10614,39,18,5,90
10615,55,24,5,120
10616,38,263.5,15,3952.5
10616,56,38,14,532
10616,70,15,15,225
10616,71,21.5,15,322.5
10617,59,55,30,1650
10618,6,25,70,1750
10618,56,38,20,760
10618,68,12.5,15,187.5
10619,21,10,42,420
10619,22,21,40,840
10620,24,4.5,5,22.5
10620,52,7,5,35
10621,19,9.19999981,5,45.99999905
10621,23,9,10,90
10621,70,15,20,300
10621,71,21.5,15,322.5
10622,2,19,20,380
10622,68,12.5,18,225
10623,14,23.25,21,488.25
10623,19,9.19999981,15,137.99999714999998
10623,21,10,25,250
10623,24,4.5,3,13.5
10623,35,18,30,540
10624,28,45.5999985,10,455.999985
10624,29,123.790001,6,742.740006
10624,44,19.4500008,10,194.500008
10625,14,23.25,3,69.75
10625,42,14,5,70
10625,60,34,10,340
10626,53,32.7999992,12,393.5999904
10626,60,34,20,680
10626,71,21.5,20,430
10627,62,49.2999992,15,739.499988
10627,73,15,35,525
10628,1,18,25,450
10629,29,123.790001,20,2475.80002
10629,64,33.25,9,299.25
10630,55,24,12,288
10630,76,18,35,630
10631,75,7.75,8,62
10632,2,19,30,570
10632,33,2.5,20,50
10633,12,38,36,1368
10633,13,6,13,78
10633,26,31.2299995,35,1093.0499825000002
10633,62,49.2999992,80,3943.999936
10634,7,30,35,1050
10634,18,62.5,50,3125
10634,51,53,15,795
10634,75,7.75,2,15.5
10635,4,22,10,220
10635,5,21.3500004,15,320.250006
10635,22,21,40,840
10636,4,22,25,550
10636,58,13.25,6,79.5
10637,11,21,10,210
10637,50,16.25,25,406.25
10637,56,38,60,2280
10638,45,9.5,20,190
10638,65,21.0499992,21,442.0499832
10638,72,34.7999992,60,2087.999952
10639,18,62.5,8,500
10640,69,36,20,720
10640,70,15,15,225
10641,2,19,50,950
10641,40,18.3999996,60,1103.999976
10642,21,10,30,300
10642,61,28.5,20,570
10643,28,45.5999985,15,683.9999775
10643,39,18,21,378
10643,46,12,2,24
10644,18,62.5,4,250
10644,43,46,20,920
10644,46,12,21,252
10645,18,62.5,20,1250
10645,36,19,15,285
10646,1,18,15,270
10646,10,31,18,558
10646,71,21.5,30,645
10646,77,13,35,455
10647,19,9.19999981,30,275.99999429999997
10647,39,18,20,360
10648,22,21,15,315
10648,24,4.5,15,67.5
10649,28,45.5999985,20,911.99997
10649,72,34.7999992,15,521.999988
10650,30,25.8899994,30,776.699982
10650,53,32.7999992,25,819.99998
10650,54,7.44999981,30,223.4999943
10651,19,9.19999981,12,110.39999771999999
10651,22,21,20,420
10652,30,25.8899994,2,51.7799988
10652,42,14,20,280
10653,16,17.4500008,30,523.500024
10653,60,34,20,680
10654,4,22,12,264
10654,39,18,20,360
10654,54,7.44999981,6,44.699998859999994
10655,41,9.64999962,20,192.9999924
10656,14,23.25,3,69.75
10656,44,19.4500008,28,544.6000224000001
10656,47,9.5,6,57
10657,15,15.5,50,775
10657,41,9.64999962,24,231.59999087999998
10657,46,12,45,540
10657,47,9.5,10,95
10657,56,38,45,1710
10657,60,34,30,1020
10658,21,10,60,600
10658,40,18.3999996,70,1287.999972
10658,60,34,55,1870
10658,77,13,70,910
10659,31,12.5,20,250
10659,40,18.3999996,24,441.5999904
10659,70,15,40,600
10660,20,81,21,1701
10661,39,18,3,54
10661,58,13.25,49,649.25
10662,68,12.5,10,125
10663,40,18.3999996,30,551.999988
10663,42,14,30,420
10663,51,53,20,1060
10664,10,31,24,744
10664,56,38,12,456
10664,65,21.0499992,15,315.749988
10665,51,53,20,1060
10665,59,55,1,55
10665,76,18,10,180
10666,29,123.790001,36,4456.440036
10666,65,21.0499992,10,210.499992
10667,69,36,45,1620
10667,71,21.5,14,301
10668,31,12.5,8,100
10668,55,24,4,96
10668,64,33.25,15,498.75
10669,36,19,30,570
10670,23,9,32,288
10670,46,12,60,720
10670,67,14,25,350
10670,73,15,50,750
10670,75,7.75,25,193.75
10671,16,17.4500008,10,174.500008
10671,62,49.2999992,10,492.999992
10671,65,21.0499992,12,252.59999039999997
10672,38,263.5,15,3952.5
10672,71,21.5,12,258
10673,16,17.4500008,3,52.35000240000001
10673,42,14,6,84
10673,43,46,6,276
10674,23,9,5,45
10675,14,23.25,30,697.5
10675,53,32.7999992,10,327.999992
10675,58,13.25,30,397.5
10676,10,31,2,62
10676,19,9.19999981,7,64.39999867
10676,44,19.4500008,21,408.4500168
10677,26,31.2299995,30,936.899985
10677,33,2.5,8,20
10678,12,38,100,3800
10678,33,2.5,30,75
10678,41,9.64999962,120,1157.9999544
10678,54,7.44999981,30,223.4999943
10679,59,55,12,660
10680,16,17.4500008,50,872.5000400000001
10680,31,12.5,20,250
10680,42,14,40,560
10681,19,9.19999981,30,275.99999429999997
10681,21,10,12,120
10681,64,33.25,28,931
10682,33,2.5,30,75
10682,66,17,4,68
10682,75,7.75,30,232.5
10683,52,7,9,63
10684,40,18.3999996,20,367.999992
10684,47,9.5,40,380
10684,60,34,30,1020
10685,10,31,20,620
10685,41,9.64999962,4,38.59999848
10685,47,9.5,15,142.5
10686,17,39,30,1170
10686,26,31.2299995,15,468.4499925
10687,9,97,50,4850
10687,29,123.790001,10,1237.90001
10687,36,19,6,114
10688,10,31,18,558
10688,28,45.5999985,60,2735.99991
10688,34,14,14,196
10689,1,18,35,630
10690,56,38,20,760
10690,77,13,30,390
10691,1,18,30,540
10691,29,123.790001,40,4951.60004
10691,43,46,40,1840
10691,44,19.4500008,24,466.80001920000007
10691,62,49.2999992,48,2366.3999616
10692,63,43.9000015,20,878.00003
10693,9,97,6,582
10693,54,7.44999981,60,446.9999886
10693,69,36,30,1080
10693,73,15,15,225
10694,7,30,90,2700
10694,59,55,25,1375
10694,70,15,50,750
10695,8,40,10,400
10695,12,38,4,152
10695,24,4.5,20,90
10696,17,39,20,780
10696,46,12,18,216
10697,19,9.19999981,7,64.39999867
10697,35,18,9,162
10697,58,13.25,30,397.5
10697,70,15,30,450
10698,11,21,15,315
10698,17,39,8,312
10698,29,123.790001,12,1485.480012
10698,65,21.0499992,65,1368.249948
10698,70,15,8,120
10699,47,9.5,12,114
10700,1,18,5,90
10700,34,14,12,168
10700,68,12.5,40,500
10700,71,21.5,60,1290
10701,59,55,42,2310
10701,71,21.5,20,430
10701,76,18,35,630
10702,3,10,6,60
10702,76,18,15,270
10703,2,19,5,95
10703,59,55,35,1925
10703,73,15,35,525
10704,4,22,6,132
10704,24,4.5,35,157.5
10704,48,12.75,24,306
10705,31,12.5,20,250
10705,32,32,4,128
10706,16,17.4500008,20,349.000016
10706,43,46,24,1104
10706,59,55,8,440
10707,55,24,21,504
10707,57,19.5,40,780
10707,70,15,28,420
10708,5,21.3500004,4,85.4000016
10708,36,19,5,95
10709,8,40,40,1600
10709,51,53,28,1484
10709,60,34,10,340
10710,19,9.19999981,5,45.99999905
10710,47,9.5,5,47.5
10711,19,9.19999981,12,110.39999771999999
10711,41,9.64999962,42,405.29998403999997
10711,53,32.7999992,120,3935.9999040000002
10712,53,32.7999992,3,98.3999976
10712,56,38,30,1140
10713,10,31,18,558
10713,26,31.2299995,30,936.899985
10713,45,9.5,110,1045
10713,46,12,24,288
10714,2,19,30,570
10714,17,39,27,1053
10714,47,9.5,50,475
10714,56,38,18,684
10714,58,13.25,12,159
10715,10,31,21,651
10715,71,21.5,30,645
10716,21,10,5,50
10716,51,53,7,371
10716,61,28.5,10,285
10717,21,10,32,320
10717,54,7.44999981,15,111.74999715
10717,69,36,25,900
10718,12,38,36,1368
10718,16,17.4500008,20,349.000016
10718,36,19,40,760
10718,62,49.2999992,20,985.999984
10719,18,62.5,12,750
10719,30,25.8899994,3,77.66999820000001
10719,54,7.44999981,40,297.9999924
10720,35,18,21,378
10720,71,21.5,8,172
10721,44,19.4500008,50,972.5000400000001
10722,2,19,3,57
10722,31,12.5,50,625
10722,68,12.5,45,562.5
10722,75,7.75,42,325.5
10723,26,31.2299995,15,468.4499925
10724,10,31,16,496
10724,61,28.5,5,142.5
10725,41,9.64999962,12,115.79999543999999
10725,52,7,4,28
10725,55,24,6,144
10726,4,22,25,550
10726,11,21,5,105
10727,17,39,20,780
10727,56,38,10,380
10727,59,55,10,550
10728,30,25.8899994,15,388.349991
10728,40,18.3999996,6,110.3999976
10728,55,24,12,288
10728,60,34,15,510
10729,1,18,50,900
10729,21,10,30,300
10729,50,16.25,40,650
10730,16,17.4500008,15,261.750012
10730,31,12.5,3,37.5
10730,65,21.0499992,10,210.499992
10731,21,10,40,400
10731,51,53,30,1590
10732,76,18,20,360
10733,14,23.25,16,372
10733,28,45.5999985,20,911.99997
10733,52,7,25,175
10734,6,25,30,750
10734,30,25.8899994,15,388.349991
10734,76,18,20,360
10735,61,28.5,20,570
10735,77,13,2,26
10736,65,21.0499992,40,841.999968
10736,75,7.75,20,155
10737,13,6,4,24
10737,41,9.64999962,12,115.79999543999999
10738,16,17.4500008,3,52.35000240000001
10739,36,19,6,114
10739,52,7,18,126
10740,28,45.5999985,5,227.9999925
10740,35,18,35,630
10740,45,9.5,40,380
10740,56,38,14,532
10741,2,19,15,285
10742,3,10,20,200
10742,60,34,50,1700
10742,72,34.7999992,35,1217.999972
10743,46,12,28,336
10744,40,18.3999996,50,919.99998
10745,18,62.5,24,1500
10745,44,19.4500008,16,311.2000128
10745,59,55,45,2475
10745,72,34.7999992,7,243.5999944
10746,13,6,6,36
10746,42,14,28,392
10746,62,49.2999992,9,443.6999928
10746,69,36,40,1440
10747,31,12.5,8,100
10747,41,9.64999962,35,337.74998669999997
10747,63,43.9000015,9,395.10001350000005
10747,69,36,30,1080
10748,23,9,44,396
10748,40,18.3999996,40,735.999984
10748,56,38,28,1064
10749,56,38,15,570
10749,59,55,6,330
10749,76,18,10,180
10750,14,23.25,5,116.25
10750,45,9.5,40,380
10750,59,55,25,1375
10751,26,31.2299995,12,374.759994
10751,30,25.8899994,30,776.699982
10751,50,16.25,20,325
10751,73,15,15,225
10752,1,18,8,144
10752,69,36,3,108
10753,45,9.5,4,38
10753,74,10,5,50
10754,40,18.3999996,3,55.1999988
10755,47,9.5,30,285
10755,56,38,30,1140
10755,57,19.5,14,273
10755,69,36,25,900
10756,18,62.5,21,1312.5
10756,36,19,20,380
10756,68,12.5,6,75
10756,69,36,20,720
10757,34,14,30,420
10757,59,55,7,385
10757,62,49.2999992,30,1478.999976
10757,64,33.25,24,798
10758,26,31.2299995,20,624.59999
10758,52,7,60,420
10758,70,15,40,600
10759,32,32,10,320
10760,25,14,12,168
10760,27,43.9000015,40,1756.00006
10760,43,46,30,1380
10761,25,14,35,490
10761,75,7.75,18,139.5
10762,39,18,16,288
10762,47,9.5,30,285
10762,51,53,28,1484
10762,56,38,60,2280
10763,21,10,40,400
10763,22,21,6,126
10763,24,4.5,20,90
10764,3,10,20,200
10764,39,18,130,2340
10765,65,21.0499992,80,1683.999936
10766,2,19,40,760
10766,7,30,35,1050
10766,68,12.5,40,500
10767,42,14,2,28
10768,22,21,4,84
10768,31,12.5,50,625
10768,60,34,15,510
10768,71,21.5,12,258
10769,41,9.64999962,30,289.4999886
10769,52,7,15,105
10769,61,28.5,20,570
10769,62,49.2999992,15,739.499988
10770,11,21,15,315
10771,71,21.5,16,344
10772,29,123.790001,18,2228.220018
10772,59,55,25,1375
10773,17,39,33,1287
10773,31,12.5,70,875
10773,75,7.75,7,54.25
10774,31,12.5,2,25
10774,66,17,50,850
10775,10,31,6,186
10775,67,14,3,42
10776,31,12.5,16,200
10776,42,14,12,168
10776,45,9.5,27,256.5
10776,51,53,120,6360
10777,42,14,20,280
10778,41,9.64999962,10,96.4999962
10779,16,17.4500008,20,349.000016
10779,62,49.2999992,20,985.999984
10780,70,15,35,525
10780,77,13,15,195
10781,54,7.44999981,3,22.349999429999997
10781,56,38,20,760
10781,74,10,35,350
10782,31,12.5,1,12.5
10783,31,12.5,10,125
10783,38,263.5,5,1317.5
10784,36,19,30,570
10784,39,18,2,36
10784,72,34.7999992,30,1043.999976
10785,10,31,10,310
10785,75,7.75,10,77.5
10786,8,40,30,1200
10786,30,25.8899994,15,388.349991
10786,75,7.75,42,325.5
10787,2,19,15,285
10787,29,123.790001,20,2475.80002
10788,19,9.19999981,50,459.99999049999997
10788,75,7.75,40,310
10789,18,62.5,30,1875
10789,35,18,15,270
10789,63,43.9000015,30,1317.000045
10789,68,12.5,18,225
10790,7,30,3,90
10790,56,38,20,760
10791,29,123.790001,14,1733.0600140000001
10791,41,9.64999962,20,192.9999924
10792,2,19,10,190
10792,54,7.44999981,3,22.349999429999997
10792,68,12.5,15,187.5
10793,41,9.64999962,14,135.09999467999998
10793,52,7,8,56
10794,14,23.25,15,348.75
10794,54,7.44999981,6,44.699998859999994
10795,16,17.4500008,65,1134.250052
10795,17,39,35,1365
10796,26,31.2299995,21,655.8299895
10796,44,19.4500008,10,194.500008
10796,64,33.25,35,1163.75
10796,69,36,24,864
10797,11,21,20,420
10798,62,49.2999992,2,98.5999984
10798,72,34.7999992,10,347.999992
10799,13,6,20,120
10799,24,4.5,20,90
10799,59,55,25,1375
10800,11,21,50,1050
10800,51,53,10,530
10800,54,7.44999981,7,52.149998669999995
10801,17,39,40,1560
10801,29,123.790001,20,2475.80002
10802,30,25.8899994,25,647.249985
10802,51,53,30,1590
10802,55,24,60,1440
10802,62,49.2999992,5,246.499996
10803,19,9.19999981,24,220.79999543999998
10803,25,14,15,210
10803,59,55,15,825
10804,10,31,36,1116
10804,28,45.5999985,24,1094.399964
10804,49,20,4,80
10805,34,14,10,140
10805,38,263.5,10,2635
10806,2,19,20,380
10806,65,21.0499992,2,42.0999984
10806,74,10,15,150
10807,40,18.3999996,1,18.3999996
10808,56,38,20,760
10808,76,18,50,900
10809,52,7,20,140
10810,13,6,7,42
10810,25,14,5,70
10810,70,15,5,75
10811,19,9.19999981,15,137.99999714999998
10811,23,9,18,162
10811,40,18.3999996,30,551.999988
10812,31,12.5,16,200
10812,72,34.7999992,40,1391.999968
10812,77,13,20,260
10813,2,19,12,228
10813,46,12,35,420
10814,41,9.64999962,20,192.9999924
10814,43,46,20,920
10814,48,12.75,8,102
10814,61,28.5,30,855
10815,33,2.5,16,40
10816,38,263.5,30,7905
10816,62,49.2999992,20,985.999984
10817,26,31.2299995,40,1249.19998
10817,38,263.5,30,7905
10817,40,18.3999996,60,1103.999976
10817,62,49.2999992,25,1232.49998
10818,32,32,20,640
10818,41,9.64999962,20,192.9999924
10819,43,46,7,322
10819,75,7.75,20,155
10820,56,38,30,1140
10821,35,18,20,360
10821,51,53,6,318
10822,62,49.2999992,3,147.8999976
10822,70,15,6,90
10823,11,21,20,420
10823,57,19.5,15,292.5
10823,59,55,40,2200
10823,77,13,15,195
10824,41,9.64999962,12,115.79999543999999
10824,70,15,9,135
10825,26,31.2299995,12,374.759994
10825,53,32.7999992,20,655.999984
10826,31,12.5,35,437.5
10826,57,19.5,15,292.5
10827,10,31,15,465
10827,39,18,21,378
10828,20,81,5,405
10828,38,263.5,2,527
10829,2,19,10,190
10829,8,40,20,800
10829,13,6,10,60
10829,60,34,21,714
10830,6,25,6,150
10830,39,18,28,504
10830,60,34,30,1020
10830,68,12.5,24,300
10831,19,9.19999981,2,18.39999962
10831,35,18,8,144
10831,38,263.5,8,2108
10831,43,46,9,414
10832,13,6,3,18
10832,25,14,10,140
10832,44,19.4500008,16,311.2000128
10832,64,33.25,3,99.75
10833,7,30,20,600
10833,31,12.5,9,112.5
10833,53,32.7999992,9,295.1999928
10834,29,123.790001,8,990.320008
10834,30,25.8899994,20,517.799988
10835,59,55,15,825
10835,77,13,2,26
10836,22,21,52,1092
10836,35,18,6,108
10836,57,19.5,24,468
10836,60,34,60,2040
10836,64,33.25,30,997.5
10837,13,6,6,36
10837,40,18.3999996,25,459.99999
10837,47,9.5,40,380
10837,76,18,21,378
10838,1,18,4,72
10838,18,62.5,25,1562.5
10838,36,19,50,950
10839,58,13.25,30,397.5
10839,72,34.7999992,15,521.999988
10840,25,14,6,84
10840,39,18,10,180
10841,10,31,16,496
10841,56,38,30,1140
10841,59,55,50,2750
10841,77,13,15,195
10842,11,21,15,315
10842,43,46,5,230
10842,68,12.5,20,250
10842,70,15,12,180
10843,51,53,4,212
10844,22,21,35,735
10845,23,9,70,630
10845,35,18,25,450
10845,42,14,42,588
10845,58,13.25,60,795
10845,64,33.25,48,1596
10846,4,22,21,462
10846,70,15,30,450
10846,74,10,20,200
10847,1,18,80,1440
10847,19,9.19999981,12,110.39999771999999
10847,37,26,60,1560
10847,45,9.5,36,342
10847,60,34,45,1530
10847,71,21.5,55,1182.5
10848,5,21.3500004,30,640.500012
10848,9,97,3,291
10849,3,10,49,490
10849,26,31.2299995,18,562.139991
10850,25,14,20,280
10850,33,2.5,4,10
10850,70,15,30,450
10851,2,19,5,95
10851,25,14,10,140
10851,57,19.5,10,195
10851,59,55,42,2310
10852,2,19,15,285
10852,17,39,6,234
10852,62,49.2999992,50,2464.99996
10853,18,62.5,10,625
10854,10,31,100,3100
10854,13,6,65,390
10855,16,17.4500008,50,872.5000400000001
10855,31,12.5,14,175
10855,56,38,24,912
10855,65,21.0499992,15,315.749988
10856,2,19,20,380
10856,42,14,20,280
10857,3,10,30,300
10857,26,31.2299995,35,1093.0499825000002
10857,29,123.790001,10,1237.90001
10858,7,30,5,150
10858,27,43.9000015,10,439.000015
10858,70,15,4,60
10859,24,4.5,40,180
10859,54,7.44999981,35,260.74999335
10859,64,33.25,30,997.5
10860,51,53,3,159
10860,76,18,20,360
10861,17,39,42,1638
10861,18,62.5,20,1250
10861,21,10,40,400
10861,33,2.5,35,87.5
10861,62,49.2999992,3,147.8999976
10862,11,21,25,525
10862,52,7,8,56
10863,1,18,20,360
10863,58,13.25,12,159
10864,35,18,4,72
10864,67,14,15,210
10865,38,263.5,60,15810
10865,39,18,80,1440
10866,2,19,21,399
10866,24,4.5,6,27
10866,30,25.8899994,40,1035.599976
10867,53,32.7999992,3,98.3999976
10868,26,31.2299995,20,624.59999
10868,35,18,30,540
10868,49,20,42,840
10869,1,18,40,720
10869,11,21,10,210
10869,23,9,50,450
10869,68,12.5,20,250
10870,35,18,3,54
10870,51,53,2,106
10871,6,25,50,1250
10871,16,17.4500008,12,209.40000960000003
10871,17,39,16,624
10872,55,24,10,240
10872,62,49.2999992,20,985.999984
10872,64,33.25,15,498.75
10872,65,21.0499992,21,442.0499832
10873,21,10,20,200
10873,28,45.5999985,3,136.7999955
10874,10,31,10,310
10875,19,9.19999981,25,229.99999524999998
10875,47,9.5,21,199.5
10875,49,20,15,300
10876,46,12,21,252
10876,64,33.25,20,665
10877,16,17.4500008,30,523.500024
10877,18,62.5,25,1562.5
10878,20,81,20,1620
10879,40,18.3999996,12,220.7999952
10879,65,21.0499992,10,210.499992
10879,76,18,10,180
10880,23,9,30,270
10880,61,28.5,30,855
10880,70,15,50,750
10881,73,15,10,150
10882,42,14,25,350
10882,49,20,20,400
10882,54,7.44999981,32,238.39999392
10883,24,4.5,8,36
10884,21,10,40,400
10884,56,38,21,798
10884,65,21.0499992,12,252.59999039999997
10885,2,19,20,380
10885,24,4.5,12,54
10885,70,15,30,450
10885,77,13,25,325
10886,10,31,70,2170
10886,31,12.5,35,437.5
10886,77,13,40,520
10887,25,14,5,70
10888,2,19,20,380
10888,68,12.5,18,225
10889,11,21,40,840
10889,38,263.5,40,10540
10890,17,39,15,585
10890,34,14,10,140
10890,41,9.64999962,14,135.09999467999998
10891,30,25.8899994,15,388.349991
10892,59,55,40,2200
10893,8,40,30,1200
10893,24,4.5,10,45
10893,29,123.790001,24,2970.960024
10893,30,25.8899994,35,906.149979
10893,36,19,20,380
10894,13,6,28,168
10894,69,36,50,1800
10894,75,7.75,120,930
10895,24,4.5,110,495
10895,39,18,45,810
10895,40,18.3999996,91,1674.3999636
10895,60,34,100,3400
10896,45,9.5,15,142.5
10896,56,38,16,608
10897,29,123.790001,80,9903.20008
10897,30,25.8899994,36,932.0399784
10898,13,6,5,30
10899,39,18,8,144
10900,70,15,3,45
10901,41,9.64999962,30,289.4999886
10901,71,21.5,30,645
10902,55,24,30,720
10902,62,49.2999992,6,295.7999952
10903,13,6,40,240
10903,65,21.0499992,21,442.0499832
10903,68,12.5,20,250
10904,58,13.25,15,198.75
10904,62,49.2999992,35,1725.499972
10905,1,18,20,360
10906,61,28.5,15,427.5
10907,75,7.75,14,108.5
10908,7,30,20,600
10908,52,7,14,98
10909,7,30,12,360
10909,16,17.4500008,15,261.750012
10909,41,9.64999962,5,48.2499981
10910,19,9.19999981,12,110.39999771999999
10910,49,20,10,200
10910,61,28.5,5,142.5
10911,1,18,10,180
10911,17,39,12,468
10911,67,14,15,210
10912,11,21,40,840
10912,29,123.790001,60,7427.40006
10913,4,22,30,660
10913,33,2.5,40,100
10913,58,13.25,15,198.75
10914,71,21.5,25,537.5
10915,17,39,10,390
10915,33,2.5,30,75
10915,54,7.44999981,10,74.4999981
10916,16,17.4500008,6,104.70000480000002
10916,32,32,6,192
10916,57,19.5,20,390
10917,30,25.8899994,1,25.8899994
10917,60,34,10,340
10918,1,18,60,1080
10918,60,34,25,850
10919,16,17.4500008,24,418.80001920000007
10919,25,14,24,336
10919,40,18.3999996,20,367.999992
10920,50,16.25,24,390
10921,35,18,10,180
10921,63,43.9000015,40,1756.00006
10922,17,39,15,585
10922,24,4.5,35,157.5
10923,42,14,10,140
10923,43,46,10,460
10923,67,14,24,336
10924,10,31,20,620
10924,28,45.5999985,30,1367.999955
10924,75,7.75,6,46.5
10925,36,19,25,475
10925,52,7,12,84
10926,11,21,2,42
10926,13,6,10,60
10926,19,9.19999981,7,64.39999867
10926,72,34.7999992,10,347.999992
10927,20,81,5,405
10927,52,7,5,35
10927,76,18,20,360
10928,47,9.5,5,47.5
10928,76,18,5,90
10929,21,10,60,600
10929,75,7.75,49,379.75
10929,77,13,15,195
10930,21,10,36,360
10930,27,43.9000015,25,1097.5000375
10930,55,24,25,600
10930,58,13.25,30,397.5
10931,13,6,42,252
10931,57,19.5,30,585
10932,16,17.4500008,30,523.500024
10932,62,49.2999992,14,690.1999888
10932,72,34.7999992,16,556.7999872
10932,75,7.75,20,155
10933,53,32.7999992,2,65.5999984
10933,61,28.5,30,855
10934,6,25,20,500
10935,1,18,21,378
10935,18,62.5,4,250
10935,23,9,8,72
10936,36,19,30,570
10937,28,45.5999985,8,364.799988
10937,34,14,20,280
10938,13,6,20,120
10938,43,46,24,1104
10938,60,34,49,1666
10938,71,21.5,35,752.5
10939,2,19,10,190
10939,67,14,40,560
10940,7,30,8,240
10940,13,6,20,120
10941,31,12.5,44,550
10941,62,49.2999992,30,1478.999976
10941,68,12.5,80,1000
10941,72,34.7999992,50,1739.99996
10942,49,20,28,560
10943,13,6,15,90
10943,22,21,21,441
10943,46,12,15,180
10944,11,21,5,105
10944,44,19.4500008,18,350.1000144
10944,56,38,18,684
10945,13,6,20,120
10945,31,12.5,10,125
10946,10,31,25,775
10946,24,4.5,25,112.5
10946,77,13,40,520
10947,59,55,4,220
10948,50,16.25,9,146.25
10948,51,53,40,2120
10948,55,24,4,96
10949,6,25,12,300
10949,10,31,30,930
10949,17,39,6,234
10949,62,49.2999992,60,2957.999952
10950,4,22,5,110
10951,33,2.5,15,37.5
10951,41,9.64999962,6,57.899997719999995
10951,75,7.75,50,387.5
10952,6,25,16,400
10952,28,45.5999985,2,91.199997
10953,20,81,50,4050
10953,31,12.5,50,625
10954,16,17.4500008,28,488.60002240000006
10954,31,12.5,25,312.5
10954,45,9.5,30,285
10954,60,34,24,816
10955,75,7.75,12,93
10956,21,10,12,120
10956,47,9.5,14,133
10956,51,53,8,424
10957,30,25.8899994,30,776.699982
10957,35,18,40,720
10957,64,33.25,8,266
10958,5,21.3500004,20,427.000008
10958,7,30,6,180
10958,72,34.7999992,5,173.999996
10959,75,7.75,20,155
10960,24,4.5,10,45
10960,41,9.64999962,24,231.59999087999998
10961,52,7,6,42
10961,76,18,60,1080
10962,7,30,45,1350
10962,13,6,77,462
10962,53,32.7999992,20,655.999984
